C:\Users\simio\AppData\Local\Programs\Python\Python310\python.exe "D:\Facultate\Master\Anul 1\Semestrul 2\Analiza Experimentala a Algoritmilor\EAA-Graph-Coloring\Graph Neural Network\main.py"
For device: cuda
Dataset name:RE B 100k with 3-6 CN
no epochs:400,batch_size:32,train_percentage:0.9
Name:RE 6-200
type:BasicLayers
Hyper parameters:{'no_units_per_gc_layer': [128, 64, 128, 256], 'no_node_features': 128, 'no_units_per_dense_layer': [128, 64], 'layer_aggregation': 'add', 'global_layer_aggregation': 'mean'}
No Params:141249
For RE B 100k with 3-6 CN
Epoch: 283, Train Loss: 116.6625, Val Loss: 10.9740
Epoch: 284, Train Loss: 115.4871, Val Loss: 9.7844
Epoch: 285, Train Loss: 115.7421, Val Loss: 11.5180
Epoch: 286, Train Loss: 116.8514, Val Loss: 10.1083
Epoch: 287, Train Loss: 114.9215, Val Loss: 11.2389
Epoch: 288, Train Loss: 114.4290, Val Loss: 10.4167
Epoch: 289, Train Loss: 114.9943, Val Loss: 9.0449
Epoch: 290, Train Loss: 114.2866, Val Loss: 10.8314
Epoch: 291, Train Loss: 115.2459, Val Loss: 10.8818
Epoch: 292, Train Loss: 114.2023, Val Loss: 11.2561
Epoch: 293, Train Loss: 113.9217, Val Loss: 10.3236
Epoch: 294, Train Loss: 114.5463, Val Loss: 10.3137
Epoch: 295, Train Loss: 115.3125, Val Loss: 10.2284
Epoch: 296, Train Loss: 114.4901, Val Loss: 9.9697
Epoch: 297, Train Loss: 114.3251, Val Loss: 10.1366
Epoch: 298, Train Loss: 113.5416, Val Loss: 10.6013
Epoch: 299, Train Loss: 113.3317, Val Loss: 10.9819
Epoch: 300, Train Loss: 113.3181, Val Loss: 9.3442
Epoch: 301, Train Loss: 112.8742, Val Loss: 10.1264
Epoch: 302, Train Loss: 113.0793, Val Loss: 10.6414
Epoch: 303, Train Loss: 112.9393, Val Loss: 10.7247
Epoch: 304, Train Loss: 113.1134, Val Loss: 11.2279
Epoch: 305, Train Loss: 113.8385, Val Loss: 10.1834
Epoch: 306, Train Loss: 111.9780, Val Loss: 11.3215
Epoch: 307, Train Loss: 113.3011, Val Loss: 10.8659
Epoch: 308, Train Loss: 112.9160, Val Loss: 9.5565
Epoch: 309, Train Loss: 113.2876, Val Loss: 9.6598
Epoch: 310, Train Loss: 114.1428, Val Loss: 9.9926
Epoch: 311, Train Loss: 114.9642, Val Loss: 10.3314
Epoch: 312, Train Loss: 112.1258, Val Loss: 11.9784
Epoch: 313, Train Loss: 113.3553, Val Loss: 10.5632
Epoch: 314, Train Loss: 112.4756, Val Loss: 9.2798
Epoch: 315, Train Loss: 110.4996, Val Loss: 10.9281
Epoch: 316, Train Loss: 110.9611, Val Loss: 10.9302
Epoch: 317, Train Loss: 111.0728, Val Loss: 10.5680
Epoch: 318, Train Loss: 111.2326, Val Loss: 10.9316
Epoch: 319, Train Loss: 112.2473, Val Loss: 9.9575
Epoch: 320, Train Loss: 112.1585, Val Loss: 9.4874
Epoch: 321, Train Loss: 111.4312, Val Loss: 9.9610
Epoch: 322, Train Loss: 132.9482, Val Loss: 10.3256
Epoch: 323, Train Loss: 115.0142, Val Loss: 9.7256
Epoch: 324, Train Loss: 112.2349, Val Loss: 10.2698
Epoch: 325, Train Loss: 112.2634, Val Loss: 9.9029
Epoch: 326, Train Loss: 111.6616, Val Loss: 11.3860
Epoch: 327, Train Loss: 111.8709, Val Loss: 10.2970
Epoch: 328, Train Loss: 111.1811, Val Loss: 10.2567
Epoch: 329, Train Loss: 110.5406, Val Loss: 9.4787
Epoch: 330, Train Loss: 110.9002, Val Loss: 11.7402
Epoch: 331, Train Loss: 109.7239, Val Loss: 11.5799
Epoch: 332, Train Loss: 109.0446, Val Loss: 9.9889
Epoch: 333, Train Loss: 109.6458, Val Loss: 11.7894
Epoch: 334, Train Loss: 114.5499, Val Loss: 9.4439
Epoch: 335, Train Loss: 111.4408, Val Loss: 9.7451
Epoch: 336, Train Loss: 110.7222, Val Loss: 11.6683
Epoch: 337, Train Loss: 109.6287, Val Loss: 10.7837
Epoch: 338, Train Loss: 109.1054, Val Loss: 10.5944
Epoch: 339, Train Loss: 108.6769, Val Loss: 10.1994
Epoch: 340, Train Loss: 109.1174, Val Loss: 11.4507
Epoch: 341, Train Loss: 112.8081, Val Loss: 10.7505
Epoch: 342, Train Loss: 112.5249, Val Loss: 11.0010
Epoch: 343, Train Loss: 108.7772, Val Loss: 11.7506
Epoch: 344, Train Loss: 110.1349, Val Loss: 11.4570
Epoch: 345, Train Loss: 109.2436, Val Loss: 10.3948
Epoch: 346, Train Loss: 107.7875, Val Loss: 11.8178
Epoch: 347, Train Loss: 107.8036, Val Loss: 10.3866
Epoch: 348, Train Loss: 106.6273, Val Loss: 9.5674
Epoch: 349, Train Loss: 107.4586, Val Loss: 9.9967
Epoch: 350, Train Loss: 107.1985, Val Loss: 10.6806
Epoch: 351, Train Loss: 107.4868, Val Loss: 10.0930
Epoch: 352, Train Loss: 106.8607, Val Loss: 12.8089
Epoch: 353, Train Loss: 107.2624, Val Loss: 10.7201
Epoch: 354, Train Loss: 105.5454, Val Loss: 11.9699
Epoch: 355, Train Loss: 107.1364, Val Loss: 10.9259
Epoch: 356, Train Loss: 106.6762, Val Loss: 10.4089
Epoch: 357, Train Loss: 107.2038, Val Loss: 9.8448
Epoch: 358, Train Loss: 105.4563, Val Loss: 10.5710
Epoch: 359, Train Loss: 109.2905, Val Loss: 10.5245
Epoch: 360, Train Loss: 105.4965, Val Loss: 12.1788
Epoch: 361, Train Loss: 106.3767, Val Loss: 11.7380
Epoch: 362, Train Loss: 105.0896, Val Loss: 11.5434
Epoch: 363, Train Loss: 106.9525, Val Loss: 9.8154
Epoch: 364, Train Loss: 104.5640, Val Loss: 10.3816
Epoch: 365, Train Loss: 105.4180, Val Loss: 11.7298
Epoch: 366, Train Loss: 105.6784, Val Loss: 10.4632
Epoch: 367, Train Loss: 103.9429, Val Loss: 10.4041
Epoch: 368, Train Loss: 103.9089, Val Loss: 10.6709
Epoch: 369, Train Loss: 104.7038, Val Loss: 11.3837
Epoch: 370, Train Loss: 105.0027, Val Loss: 10.6921
Epoch: 371, Train Loss: 108.1059, Val Loss: 10.8845
Epoch: 372, Train Loss: 106.8039, Val Loss: 10.7912
Epoch: 373, Train Loss: 105.3170, Val Loss: 10.7521
Epoch: 374, Train Loss: 104.4427, Val Loss: 11.0258
Epoch: 375, Train Loss: 106.1003, Val Loss: 10.3898
Epoch: 376, Train Loss: 104.8864, Val Loss: 10.1872
Epoch: 377, Train Loss: 104.0950, Val Loss: 10.2447
Epoch: 378, Train Loss: 104.3755, Val Loss: 10.5683
Epoch: 379, Train Loss: 105.3207, Val Loss: 10.1525
Epoch: 380, Train Loss: 104.6358, Val Loss: 11.6111
Epoch: 381, Train Loss: 104.0225, Val Loss: 9.5803
Epoch: 382, Train Loss: 103.8197, Val Loss: 11.1439
Epoch: 383, Train Loss: 104.9560, Val Loss: 12.3651
Epoch: 384, Train Loss: 103.8271, Val Loss: 10.5700
Epoch: 385, Train Loss: 103.6829, Val Loss: 10.0006
Epoch: 386, Train Loss: 103.4458, Val Loss: 11.0640
Epoch: 387, Train Loss: 102.9962, Val Loss: 11.2295
Epoch: 388, Train Loss: 103.9797, Val Loss: 10.8449
Epoch: 389, Train Loss: 102.7490, Val Loss: 10.0691
Epoch: 390, Train Loss: 104.0384, Val Loss: 10.6131
Epoch: 391, Train Loss: 101.9723, Val Loss: 10.5539
Epoch: 392, Train Loss: 102.8511, Val Loss: 10.7688
Epoch: 393, Train Loss: 103.7928, Val Loss: 9.6840
Epoch: 394, Train Loss: 101.2893, Val Loss: 10.2853
Epoch: 395, Train Loss: 101.8131, Val Loss: 12.1837
Epoch: 396, Train Loss: 101.9146, Val Loss: 9.5607
Epoch: 397, Train Loss: 102.8297, Val Loss: 11.4899
Epoch: 398, Train Loss: 103.2553, Val Loss: 10.4550
Epoch: 399, Train Loss: 101.8606, Val Loss: 10.0219
